pitcher_id,pitcher_name,pitcher_hand,count_balls,count_strikes,outs,pitch_number,pitch_type,pitch_result,pitch_result_subcat,atbat_result,speed_start,speed_end,movement_horizontal,movement_vertical,pitch_spin_rate,pitch_location_x,pitch_location_y,break_sharpness,break_amount,break_location,nasty,batter_id,batter_name,batter_stance,score_pitcher,score_batter,atbat_id,inning,inning_top,on_1b,on_2b,on_3b,game_id,home_team,away_team,stadium,pitch_location_category
452657,Jon Lester,L,2,2,1,5,Cutter,"In Play, Out","In Play, No Out",Single,88.1,81.7,-3.11,3.85,947.888,-0.309,2.398,14,6.5,23.8,29,518792,Jason Heyward,L,0,1,2015169464,1,TRUE,FALSE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Ball,Ball,Strikeout,93.2,85.7,4,11.45,2427.369,-1.927,1.634,-20.4,2.9,23.8,51,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,left
452657,Jon Lester,L,1,0,1,2,Four-Seamer,Ball,Ball,Strikeout,94,86.2,3.67,11.66,2462.803,-1.427,2.49,-20.6,2.6,23.8,20,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,left
452657,Jon Lester,L,2,0,1,3,Four-Seamer,Swinging Strike,Called Strike,Strikeout,93.3,85,3.46,10.22,2146.641,-0.108,2.31,-17.2,3.3,23.7,27,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,2,1,1,4,Sinker,Ball,Ball,Strikeout,92.9,86,7.49,4.31,1734.845,0.015,1.524,-25.7,6,23.8,42,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,low
452657,Jon Lester,L,3,1,1,5,Cutter,Swinging Strike,Called Strike,Strikeout,88.7,82.4,0.5,4.39,857.491,0.351,2.46,0.7,5.9,23.8,28,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,middle right
452657,Jon Lester,L,3,2,1,6,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,94.2,87.2,5.34,9.07,2152.014,0.654,2.021,-29,3.8,23.8,48,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,bottom right
452657,Jon Lester,L,3,2,1,7,Cutter,Swinging Strike,Foul Ball,Strikeout,88.6,81.6,-2.93,5.51,1187.856,-1.081,1.829,15.9,5.9,23.8,63,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,left
452657,Jon Lester,L,3,2,1,8,Curveball,Swinging Strike,Swinging Strike,Strikeout,75.5,70.5,-6.37,-2.94,1133.836,-0.914,1.079,13.6,12.1,23.9,41,518792,Jason Heyward,L,0,3,2015169481,3,TRUE,FALSE,TRUE,FALSE,201502235,chn,sln,Wrigley Field,low
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Ball,Ball,Strikeout,92.5,85.5,4.85,8.59,1977.869,-1.285,3.04,-21.8,3.9,23.8,71,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,left
452657,Jon Lester,L,1,0,0,2,Curveball,Swinging Strike,Called Strike,Strikeout,75.6,70.7,-3.67,0.26,604.567,-0.87,2.572,9.9,10.4,23.9,38,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,1,1,0,3,Four-Seamer,Ball,Ball,Strikeout,92.4,85.8,4.68,8.49,1953.861,0.919,2.222,-23.7,4.1,23.8,51,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,bottom right
452657,Jon Lester,L,2,1,0,4,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,91.9,85.9,3.81,9.31,2031.392,-0.014,2.463,-19.8,3.6,23.9,21,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,2,2,0,5,Sinker,Ball,Ball,Strikeout,93.1,87.1,9.13,4.3,2051.665,-0.943,0.925,-31.1,6.3,23.9,53,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,low
452657,Jon Lester,L,3,2,0,6,Cutter,Swinging Strike,Foul Ball,Strikeout,85.9,79.6,-3.23,1.47,659.386,-0.311,2.335,12,7.8,23.8,28,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,3,2,0,7,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,92.4,85.1,3.47,10.69,2240.718,-0.886,2.412,-17.4,3.1,23.8,49,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,3,2,0,8,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,92.6,85.5,3.14,10.5,2196.874,-0.383,2.465,-16.3,3.1,23.8,34,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,3,2,0,9,Cutter,Swinging Strike,Called Strike,Strikeout,85.9,80.8,-1.86,2.85,647.997,0.298,2.157,8,7,23.9,39,518792,Jason Heyward,L,2,4,2015169505,6,TRUE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Ball,Ball,Single,92.1,85,7.46,11.09,2666.09,1.47,2.35,-45,4,23.8,42,407812,Matt Holliday,R,0,0,2015000003,1,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,right
452657,Jon Lester,L,1,0,1,2,Four-Seamer,Ball,Ball,Single,89.3,82,0.71,7.18,1384.143,-1.337,1.898,2,4.9,23.8,34,407812,Matt Holliday,R,0,0,2015000003,1,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,left
452657,Jon Lester,L,2,0,1,3,Four-Seamer,"In Play, Out","In Play, Runs",Single,92.6,84.4,8.56,9.19,2475.323,-0.286,1.83,-39,4.8,23.7,48,407812,Matt Holliday,R,0,0,2015000003,1,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Ball,Ball,Groundout,90.5,83,5.84,8.45,2001.108,-0.648,4.525,-26.4,4.3,23.8,57,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,high
452657,Jon Lester,L,1,0,0,2,Four-Seamer,Ball,Ball,Groundout,90.5,82.7,5.49,8.17,1909.726,0.975,3.347,-25.2,4.6,23.7,59,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,top right
452657,Jon Lester,L,2,0,0,3,Cutter,Swinging Strike,Foul Ball,Groundout,87.2,81.6,-1.04,7.02,1359.572,-0.107,1.958,7.2,5.1,23.9,39,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,2,1,0,4,Cutter,Swinging Strike,Called Strike,Groundout,86.8,80,-2.69,4.95,1058.938,1.024,3.08,11.6,6.1,23.8,51,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,right
452657,Jon Lester,L,2,2,0,5,Curveball,Swinging Strike,Foul Ball,Groundout,76.1,69.9,-8.53,-1.95,1403.229,-0.763,1.451,18,12,23.8,56,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,low
452657,Jon Lester,L,2,2,0,6,Four-Seamer,Swinging Strike,Foul Ball,Groundout,91.8,83.9,6.55,8.92,2175.138,0.705,2.215,-31.5,4.5,23.7,49,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,bottom right
452657,Jon Lester,L,2,2,0,7,Cutter,"In Play, Out","In Play, Out",Groundout,88.8,82,2.36,5.15,1090.88,-0.382,2.414,-6.2,5.7,23.8,40,407812,Matt Holliday,R,0,2,2015000021,3,TRUE,FALSE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,0,0,1,Cutter,"In Play, Out","In Play, Runs",Single,87.5,81.2,-0.88,5.34,1032.188,-0.397,2.326,6.2,5.8,23.8,53,407812,Matt Holliday,R,0,2,2015000037,5,TRUE,TRUE,FALSE,TRUE,201500001,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Ball,Ball,Groundout,91.1,83.3,6.02,5.88,1638.839,-1.3,2.59,-20.1,5.5,23.7,37,407812,Matt Holliday,R,2,0,2015030158,1,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,left
452657,Jon Lester,L,1,0,1,2,Four-Seamer,Ball,Ball,Groundout,91.2,83.4,6.34,7.27,1883.691,1.37,2.9,-27.1,5,23.7,20,407812,Matt Holliday,R,2,0,2015030158,1,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,right
452657,Jon Lester,L,2,0,1,3,Four-Seamer,Swinging Strike,Called Strike,Groundout,90,83.5,2.68,6.24,1331.123,-0.46,2.52,-8.3,5.1,23.8,42,407812,Matt Holliday,R,2,0,2015030158,1,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,middle left
452657,Jon Lester,L,2,1,1,4,Changeup,"In Play, Out","In Play, Out",Groundout,84,77.4,7.79,2.03,1450.746,0.92,1.72,-19.8,8.4,23.8,65,407812,Matt Holliday,R,2,0,2015030158,1,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom right
452657,Jon Lester,L,0,0,2,1,Four-Seamer,Ball,Ball,Walk,92.6,84.8,5.37,9.83,2220.74,-1.83,2.84,-25.2,3.7,23.8,37,407812,Matt Holliday,R,3,1,2015030174,3,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,left
452657,Jon Lester,L,1,0,2,2,Changeup,Ball,Ball,Walk,83.6,77,8.66,2.74,1623.214,0.64,0.72,-21.8,8.5,23.8,38,407812,Matt Holliday,R,3,1,2015030174,3,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,2,0,2,3,Four-Seamer,Ball,Ball,Walk,90.9,84.5,4.62,9.69,2120.521,-0.18,0.6,-22.3,4,23.8,27,407812,Matt Holliday,R,3,1,2015030174,3,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,3,0,2,4,Sinker,Swinging Strike,Called Strike,Walk,89.6,83.1,8.1,4.04,1757.856,-0.16,1.9,-25.6,6.6,23.8,43,407812,Matt Holliday,R,3,1,2015030174,3,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom center
452657,Jon Lester,L,3,1,2,5,Cutter,Ball,Ball,Walk,86.2,79.8,-1.57,3.54,724.238,0.47,1.23,7.3,7,23.8,30,407812,Matt Holliday,R,3,1,2015030174,3,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Swinging Strike,Called Strike,Strikeout,90.5,82.5,2.62,10.05,2007.04,0.7,2.76,-12.1,3.7,23.7,60,407812,Matt Holliday,R,5,2,2015030196,6,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,0,1,0,2,Four-Seamer,Ball,Ball,Strikeout,91.1,83,5.66,9.12,2085.481,-1.71,3.17,-23.7,4.2,23.7,27,407812,Matt Holliday,R,5,2,2015030196,6,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,left
452657,Jon Lester,L,1,1,0,3,Curveball,Swinging Strike,Swinging Strike,Strikeout,75.2,69.8,-5.14,-3.18,966.145,-0.16,1.27,10.9,12.3,23.8,13,407812,Matt Holliday,R,5,2,2015030196,6,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,1,2,0,4,Four-Seamer,Swinging Strike,Called Strike,Strikeout,92.1,84.6,4.87,9.69,2144.764,-0.87,2.19,-23,3.8,23.8,56,407812,Matt Holliday,R,5,2,2015030196,6,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom left
452657,Jon Lester,L,0,0,2,1,Four-Seamer,Ball,Ball,Double,90.9,83.3,3.2,10.17,2080.097,-1.11,3.42,-13.4,3.4,23.8,75,407812,Matt Holliday,R,5,4,2015030208,7,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,left
452657,Jon Lester,L,1,0,2,2,Sinker,Ball,Ball,Double,91.5,84.1,6.37,5.5,1651.76,0.81,1.02,-23,5.8,23.8,51,407812,Matt Holliday,R,5,4,2015030208,7,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,2,0,2,3,Curveball,"In Play, Out","In Play, No Out",Double,75,69.3,-6.74,-4.35,1279.164,0.49,2.53,13.1,12.7,23.8,30,407812,Matt Holliday,R,5,4,2015030208,7,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,0,0,2,1,Four-Seamer,Swinging Strike,Called Strike,Single,92.7,86.3,4.2,10.17,2227.924,-0.528,2.588,-24.1,3.3,23.9,58,407812,Matt Holliday,R,0,0,2016130359,1,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,1,2,2,Four-Seamer,Ball,Ball,Single,90,84.7,0.6,5.48,1086.382,-1.749,-1.126,1.4,5.6,23.9,24,407812,Matt Holliday,R,0,0,2016130359,1,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,low and left
452657,Jon Lester,L,1,1,2,3,Cutter,Swinging Strike,Swinging Strike,Single,89.9,84.4,0.72,4.02,809.019,-0.994,1.344,0.4,5.9,23.9,50,407812,Matt Holliday,R,0,0,2016130359,1,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,low
452657,Jon Lester,L,1,2,2,4,Four-Seamer,Ball,Ball,Single,94.8,87,4.01,9,2008.373,1.147,2.31,-22.7,3.6,23.8,53,407812,Matt Holliday,R,0,0,2016130359,1,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,right
452657,Jon Lester,L,2,2,2,5,Four-Seamer,"In Play, Out","In Play, No Out",Single,93.4,86.1,4.03,7.62,1739.731,-0.888,2.593,-16.6,4.2,23.8,53,407812,Matt Holliday,R,0,0,2016130359,1,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,0,2,1,Sinker,Ball,Ball,Groundout,92.1,85.4,7.13,4.9,1732.318,1.029,2.534,-26.8,5.8,23.8,66,407812,Matt Holliday,R,0,1,2016130375,3,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,right
452657,Jon Lester,L,1,0,2,2,Sinker,Swinging Strike,Called Strike,Groundout,91,84.7,7.89,5.53,1911.215,0.88,1.843,-29.4,5.9,23.9,72,407812,Matt Holliday,R,0,1,2016130375,3,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,bottom right
452657,Jon Lester,L,1,1,2,3,Curveball,Ball,Ball,Groundout,71.9,66.8,-8.14,-3.93,1390.506,1.698,2.326,14,13.5,23.8,18,407812,Matt Holliday,R,0,1,2016130375,3,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,right
452657,Jon Lester,L,2,1,2,4,Four-Seamer,Swinging Strike,Called Strike,Groundout,93.1,85.5,5.16,8.83,2048.049,-0.968,2.72,-24.2,3.9,23.8,47,407812,Matt Holliday,R,0,1,2016130375,3,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,2,2,2,5,Curveball,"In Play, Out","In Play, Out",Groundout,72.8,67.4,-8.02,-3.19,1330.379,0.086,1.055,14.8,13.3,23.8,11,407812,Matt Holliday,R,0,1,2016130375,3,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,low
452657,Jon Lester,L,0,0,0,1,Cutter,"In Play, Out","In Play, Out",Groundout,89.1,82.4,0.9,4.01,796.331,-0.481,2.439,-0.1,6.1,23.8,55,407812,Matt Holliday,R,0,1,2016130396,6,TRUE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Swinging Strike,Called Strike,Single,92.4,83.8,5.814889933,11.77694069,2571.179,0.373015013,1.920433436,-34.8,3.4,23.8,66,407812,Matt Holliday,R,0,0,2017035016,1,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,bottom right
452657,Jon Lester,L,0,1,1,2,Four-Seamer,"In Play, Out","In Play, No Out",Single,92.6,85.3,6.242549214,9.030828686,2181.328,0.208948522,1.95652884,-30.2,4.3,23.8,41,407812,Matt Holliday,R,0,0,2017035016,1,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,bottom center
452657,Jon Lester,L,0,0,2,1,Cutter,Ball,Ball,Strikeout,88.3,81.2,1.005792488,5.139546878,998.299,0.024965241,3.962969435,-0.9,5.6,23.9,52,407812,Matt Holliday,R,0,1,2017035031,3,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,high
452657,Jon Lester,L,1,0,2,2,Cutter,Swinging Strike,Called Strike,Strikeout,87.3,80.9,2.69959936,6.112049002,1253.628,-0.408091244,1.502977187,-7.1,5.8,23.8,50,407812,Matt Holliday,R,0,1,2017035031,3,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,1,1,2,3,Cutter,Swinging Strike,Foul Ball,Strikeout,87.6,81.2,-0.988909162,6.087600245,1164.258,-0.375610528,2.333085143,7.3,5.6,23.9,36,407812,Matt Holliday,R,0,1,2017035031,3,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,middle left
452657,Jon Lester,L,1,2,2,4,Four-Seamer,Ball,Ball,Strikeout,92.3,84.6,6.817708216,10.30164388,2446.927,1.536217919,2.15425784,-37.9,4.1,23.8,32,407812,Matt Holliday,R,0,1,2017035031,3,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,right
452657,Jon Lester,L,2,2,2,5,Curveball,Swinging Strike,Swinging Strike,Strikeout,77.7,72,-3.884401001,1.196715646,668.942,-0.230768883,0.524375994,10.5,10.1,23.8,16,407812,Matt Holliday,R,0,1,2017035031,3,TRUE,TRUE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,0,0,2,1,Cutter,Swinging Strike,Foul Ball,Strikeout,88.7,81.9,-1.155652159,9.415141708,1802.089,-1.058898445,2.102371869,11.8,4.3,23.8,74,407812,Matt Holliday,R,1,1,2017035054,6,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,left
452657,Jon Lester,L,0,1,2,2,Four-Seamer,Ball,Ball,Strikeout,91.1,82.1,2.616454527,11.37317567,2248.765,1.910618362,3.28966645,-16.6,3.1,23.7,22,407812,Matt Holliday,R,1,1,2017035054,6,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,right
452657,Jon Lester,L,1,1,2,3,Curveball,Swinging Strike,Swinging Strike,Strikeout,76.8,70.8,-6.604327768,-1.455808791,1099.298,-0.029192092,1.471807248,14.6,11.5,23.8,28,407812,Matt Holliday,R,1,1,2017035054,6,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,1,2,2,4,Four-Seamer,Ball,Ball,Strikeout,93.1,85.2,5.845015871,9.649444864,2242.243,0.981396257,1.123020555,-30.4,4.1,23.8,45,407812,Matt Holliday,R,1,1,2017035054,6,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,2,2,2,5,Cutter,Swinging Strike,Foul Ball,Strikeout,87.9,81.2,-0.365834327,8.94700164,1682.573,-0.275769659,1.054986453,5.8,4.7,23.8,31,407812,Matt Holliday,R,1,1,2017035054,6,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,2,2,2,6,Curveball,Swinging Strike,Swinging Strike,Strikeout,78.3,72.2,-5.232910481,-2.873030662,985.693,-0.605013246,0.911932549,12,11.7,23.8,31,407812,Matt Holliday,R,1,1,2017035054,6,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,0,0,1,1,Sinker,Swinging Strike,Foul Ball,Strikeout,90.5,83.7,9.74,5.41,2186.173,0.2,2.643,-34.4,6.3,23.8,40,425509,Jhonny Peralta,R,0,1,2015000004,1,TRUE,TRUE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,0,1,1,2,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,90.6,83,5.02,10.33,2234.961,-0.741,2.93,-25.5,3.7,23.8,49,425509,Jhonny Peralta,R,0,1,2015000004,1,TRUE,TRUE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,2,1,3,Curveball,Swinging Strike,Swinging Strike,Strikeout,76.3,71.2,-4.83,-1.25,818.89,-0.711,1.971,11.6,11,23.9,45,425509,Jhonny Peralta,R,0,1,2015000004,1,TRUE,TRUE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,bottom left
452657,Jon Lester,L,0,0,1,1,Curveball,Swinging Strike,Called Strike,Strikeout,76,69.9,-6.26,-0.54,1013.917,-0.042,1.848,14.2,11.1,23.8,72,425509,Jhonny Peralta,R,0,2,2015000022,3,TRUE,FALSE,FALSE,TRUE,201500001,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,0,1,1,2,Cutter,Swinging Strike,Foul Ball,Strikeout,88.6,81.8,0.14,5.91,1135.156,-0.828,2.55,3.2,5.4,23.8,46,425509,Jhonny Peralta,R,0,2,2015000022,3,TRUE,FALSE,FALSE,TRUE,201500001,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,2,1,3,Four-Seamer,Ball,Ball,Strikeout,91.3,83.1,6.8,8.64,2140.749,-0.132,3.738,-31.1,4.5,23.7,39,425509,Jhonny Peralta,R,0,2,2015000022,3,TRUE,FALSE,FALSE,TRUE,201500001,chn,sln,Wrigley Field,high
452657,Jon Lester,L,1,2,1,4,Four-Seamer,Swinging Strike,Called Strike,Strikeout,92.1,84.1,5.52,10.27,2299.373,1.184,2.626,-32,3.8,23.7,49,425509,Jhonny Peralta,R,0,2,2015000022,3,TRUE,FALSE,FALSE,TRUE,201500001,chn,sln,Wrigley Field,right
452657,Jon Lester,L,0,0,0,1,Sinker,Ball,Ball,Pop Out,88.9,82.1,9.08,4.08,1909.25,1.019,2.254,-29.2,7,23.8,69,425509,Jhonny Peralta,R,0,3,2015000038,5,TRUE,TRUE,TRUE,FALSE,201500001,chn,sln,Wrigley Field,right
452657,Jon Lester,L,1,0,0,2,Cutter,"In Play, Out","In Play, Out",Pop Out,87.6,81.3,-0.6,6.92,1327.127,-0.55,2.932,6,5.1,23.8,37,425509,Jhonny Peralta,R,0,3,2015000038,5,TRUE,FALSE,TRUE,TRUE,201500001,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Ball,Ball,Groundout,91.1,83.5,5.34,8.14,1897.071,-0.13,1.47,-21.7,4.7,23.8,58,425509,Jhonny Peralta,R,2,0,2015030163,2,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,1,0,0,2,Sinker,"In Play, Out","In Play, Out",Groundout,90.2,83.3,8.29,3.6,1758.884,-0.17,2.2,-25.7,6.7,23.8,38,425509,Jhonny Peralta,R,2,0,2015030163,2,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom center
452657,Jon Lester,L,0,0,0,1,Curveball,Swinging Strike,Called Strike,Home Run,72.2,66.9,-5.79,-4.96,1164.243,-0.39,1.66,10.8,13.9,23.8,87,425509,Jhonny Peralta,R,3,1,2015030179,4,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom left
452657,Jon Lester,L,0,1,0,2,Cutter,"In Play, Out","In Play, Runs",Home Run,87.9,81.2,1.46,5.9,1157.931,0.11,2.24,-2.7,5.6,23.8,27,425509,Jhonny Peralta,R,3,1,2015030179,4,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom center
452657,Jon Lester,L,0,0,2,1,Sinker,"In Play, Out","In Play, No Out",Field Error,91.4,84.4,7.49,4.77,1750.853,0.37,2.13,-26.2,6.1,23.8,54,425509,Jhonny Peralta,R,5,2,2015030198,6,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,bottom right
452657,Jon Lester,L,0,0,1,1,Curveball,Swinging Strike,Called Strike,Strikeout,73.7,68.6,-6.18,-2.98,1083.133,0.507,2.148,12.2,12.5,23.8,82,425509,Jhonny Peralta,R,0,0,2015093690,1,TRUE,TRUE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,bottom right
452657,Jon Lester,L,0,1,1,2,Cutter,Swinging Strike,Swinging Strike,Strikeout,88.7,82.8,0.51,5.07,988.29,-1.475,1.447,1.9,5.8,23.9,34,425509,Jhonny Peralta,R,0,0,2015093690,1,TRUE,TRUE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,low and left
452657,Jon Lester,L,0,2,1,3,Four-Seamer,Ball,Ball,Strikeout,92.5,84.6,4.25,9.2,2009.014,-1.12,3.203,-18.9,3.7,23.7,54,425509,Jhonny Peralta,R,0,0,2015093690,1,TRUE,TRUE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,left
452657,Jon Lester,L,1,2,1,4,Changeup,Swinging Strike,Foul Ball,Strikeout,84.5,77.6,9.01,5.43,1904.574,0.644,1.719,-26.9,7.3,23.8,56,425509,Jhonny Peralta,R,0,0,2015093690,1,TRUE,TRUE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,bottom right
452657,Jon Lester,L,1,2,1,5,Cutter,Swinging Strike,Swinging Strike,Strikeout,88.8,82.7,0.11,5.72,1109.931,-0.845,1.355,3.1,5.5,23.9,68,425509,Jhonny Peralta,R,0,0,2015093690,1,TRUE,TRUE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,low
452657,Jon Lester,L,0,0,1,1,Cutter,Swinging Strike,Called Strike,Lineout,86.1,79.9,-0.68,4.28,817.03,0.442,3.299,4.6,6.3,23.8,57,425509,Jhonny Peralta,R,0,0,2015093711,4,TRUE,FALSE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,top right
